1.02762	0.233409	13.4979
1.03178	0.25046	13.8859
1.03828	0.276395	14.2373
1.04635	0.307832	14.5454
1.05573	0.343631	14.8088
1.06625	0.38311	15.0294
1.07778	0.425788	15.2099
1.09022	0.471298	15.3537
1.10347	0.519348	15.4643
1.11744	0.569697	15.5447
1.13205	0.622142	15.5978
1.14725	0.676508	15.626
1.16295	0.732647	15.6314
1.17911	0.790426	15.6156
1.19567	0.849733	15.5801
1.21258	0.910468	15.526
1.22978	0.972544	15.4553
1.24727	1.03584	15.4376
1.26503	1.1002	15.4114
1.28302	1.16559	15.3545
1.3012	1.23197	15.277
1.31953	1.2993	15.184
1.33798	1.36755	15.0736
1.35652	1.43668	14.9513
1.37513	1.50666	14.8178
1.39376	1.57747	14.6718
1.41241	1.64909	14.5147
1.43104	1.72151	14.3444
1.44964	1.79471	14.1644
1.46818	1.86868	13.9735
1.48664	1.94342	13.7754
1.505	2.01891	13.5663
1.52325	2.09515	13.355
1.54137	2.17213	13.1348
1.55934	2.24985	12.9073
1.57715	2.3283	12.6773
1.5948	2.40748	12.4432
1.61225	2.48738	12.202
1.6295	2.56802	11.9527
1.64654	2.6494	11.6898
1.66336	2.73149	11.4579
1.67997	2.81426	11.2334
1.69637	2.89768	11.0152
1.71256	2.98174	10.7965
1.72854	3.06642	10.5708
1.74429	3.15176	10.3362
1.75978	3.23777	10.0915
1.77501	3.32447	9.83427
1.78995	3.41187	9.5603
1.80457	3.50004	9.26849
1.81887	3.58902	8.99002
1.83284	3.67873	8.71557
1.84649	3.76917	8.45371
1.85982	3.86032	8.19035
1.87283	3.95218	7.93479
1.88553	4.04475	7.68074
1.8979	4.138	7.43042
1.90994	4.23196	7.18352
1.92166	4.32659	6.93904
1.93306	4.4219	6.69841
1.94413	4.51788	6.46011
1.95487	4.61452	6.22551
1.96528	4.71181	5.99355
1.97537	4.80976	5.765
1.98512	4.90835	5.53943
1.99455	5.00759	5.31702
2.00365	5.10746	5.09785
2.01243	5.20797	4.88165
2.02088	5.30911	4.66881
2.029	5.41081	4.45963
2.03679	5.51313	4.25384
2.04426	5.61606	4.05123
2.05142	5.71962	3.8517
2.05825	5.82373	3.65601
2.06476	5.92839	3.46415
2.07095	6.03365	3.27544
2.07684	6.13953	3.08981
2.08241	6.24584	2.90907
2.08768	6.35275	2.73149
2.09264	6.46028	2.55687
2.0973	6.56819	2.38752
2.10166	6.67669	2.22132
2.10574	6.78574	2.05846
2.10952	6.89518	1.90104
2.11302	7.00521	1.74639
2.11625	7.11565	1.5967
2.1192	7.22657	1.45128
2.12188	7.33801	1.3091
2.1243	7.44976	1.17339
2.12647	7.56208	1.0402
2.12839	7.67468	0.913858
2.13007	7.78778	0.791133
2.13152	7.90122	0.674096
2.13275	8.01503	0.562894
2.13376	8.12924	0.456097
2.13458	8.24371	0.358084
2.1352	8.35861	0.26306
2.13564	8.47366	0.181196
2.13593	8.58907	0.10503
2.13608	8.70466	0.0422137
2.13611	8.82047	0
